"HolderAddress","Balance","PendingBalanceUpdate"
"0xa0faaec5721cbcae19e00cdbb1e690ac55f1fb7f","1874.206292179","No"
"0xa18a63ec9f0d36edf2d135524228cb7028323d08","206.845750686","No"
"0xa2765b7bf50f32960b54f37f8c6e286d5cd1ed70","399.8433074","No"
"0xa371ff8df51968846d5380b4001d56ba9800c856","601.702779673","No"
"0xa3777a116f686bfbebf0417c7bd7535d551aa8e5","519.979589745","No"
"0xa3993dd9fcc16b3807b73a486e9e4c5397eff07b","262.720329143","No"
"0xa488474207485a9cdfcc6c1fe9c9a78d75c027c9","190.275796197","No"
"0xa49beacfa9a68ed538ff2b1d534c5b8da1339d8a","44.865482224","No"
"0xa50c9f3d6a762442020d9115b672da5b5825249b","1648.913450717","No"
"0xa5c46f10c115d142c378181803c75a9c888a9007","57.165129228","No"
"0xa6e0fdfb2d64bb4e087012f340499f63a3665cae","197.055093556","No"
"0xa7146f0c10886966ab4820c8612f9fa3cfd5ec2b","12.949425585","No"
"0xa7386302c42adb00d646f5bd1dc1901687810bd0","0.043881264","No"
"0xa796578f4b8f8bcaace0c9670ca2da01489629fb","451.253034359","No"
"0xa8e0ee87f894573223a995ed313ed1b03ce8571b","1321.205457012","No"
"0xa92ee09200d501165e1945aa861c92fe46e63ecf","64.524223576","No"
"0xa93511306d538f034c62ddede01fac5c1887d76a","9322.904691339","No"
"0xa957d28c615641fe7077bd371ef327a87d514d09","884.62456101","No"
"0xa9904fe00a76949c64db06e40c2951f40b046746","312.239015782","No"
"0xa9e909b9c66307101caa011d803f866a817ec302","565.129968941","No"
"0xaa30133d2a69cf7a2c3e3e4bdabae85e2e7440bf","1.087896797","No"
"0xaafcaf2ae6d5061d3f66635467c1fe9866f9e7b8","565.449604909","No"
"0xaafcd0539f71544ff15ccf5020fc654f70f46797","312.896087261","No"
"0xab4dea5186b23f556414769c77c3ca01bccd41c7","560.988121335","No"
"0xab7b1a9c545cbba8d2c17b4de36b7f8d85144021","777.675902406","No"
"0xac100c48bd84fbcb690fdb3a2bc0adc7b0877410","1780.018848679","No"
"0xac5823e7a52273d5a55f78046cfa09b7a081e83d","5.3836849","No"
"0xacb1337bf40e832301606f5bb3c55585786530a3","132.99559047","No"
"0xae03c515d6a8f27ae8d3ec363ba9d4971daafb22","2.884037107","No"
"0xae596f5081d9bc74456bcffa8773b54aeba0c621","3158.67846718","No"
"0xaf0f6c5b608c64ebcfa450967ada923a2313c9ed","287.699264531","No"
"0xaf23c1705fc75a20e7e761cd40497bb56a97978d","33.574740717","No"
"0xaf5b690de8462883ac997d50f5b2333e13c9aaee","1496.603207072","No"
"0xafb9848ece66d35f5486d627f00b12747d770ed8","7802.64147158","No"
"0xafe792d11c2e9cdf30513bf14596a1b1742c4636","0.596811959","No"
"0xb0b2943d056bdb756ad14fa3f82f77103fc5fa6c","578.150795672","No"
"0xb0ba509b4da4553a3ee77255a8539bf3081c5649","4.486528856","No"
"0xb0d91683d1ff6c5989733f458ce174cb202aeaed","667.949997343","No"
"0xb0dd5fee1a46bae7ea8a0aec765f588a144a9739","190.318330953","No"
"0xb0e873950d0f622f3bb6390c56e1c3f48dfb7a14","220.837859462","No"
"0xb143badf46de71fb34f900316107ea7dc621c985","64.571909472","No"
"0xb1479546b104f07cc1a500a5019b560fd61b7060","0.793759911","No"
"0xb1d4ceb3af99a19a76af71ab21d3c126d58fa2fd","15.283858159","No"
"0xb3276222b29073dafc2ade52e5025afe747e2e7b","543.884179688","No"
"0xb38ff9b26cc362747b9b836c0bc57b188a6fc19a","655.358076858","No"
"0xb436015ace0c3d5f0cb106bd9e7538aa68ad1be7","0.008175507","No"
"0xb59f5a4e0e68467178294fae49e9cf1954ee5f1f","304.696743744","No"
"0xb5f0641aecc809be2f92d62044a2dc308efddf63","657.618706495","No"
"0xb66fd16aadb1f9517a8feb41343587aabda25a9e","0.569927029","No"
"0xb7f601a526ef7cd437dfe4600d9e145427624e1a","25.616424423","No"
"0xb828d463b478fc34a596d354eb0c3f1f4579dc33","1167.216016563","No"
"0xb82d8a3c2956adcb4f98de2f4d58e99196b4ba81","127.299547749","No"
"0xb887f11353ad596c7aa494d35a533a1baee17cb1","0.587795702","No"
"0xb88f8e0ac770c467c9382f7cfe71ea7a36abaa44","2.496026129","No"
"0xb895099def13c4d9cf6a75aa645eef5f67b717be","25.512090923","No"
"0xb9634bf870196068ef83c2184385a1041f2a1338","0.111130018","No"
"0xb96e2f1a9dfa3792e678295f329206ce4b791f6e","2.801306046","No"
"0xb9c06d92ce134cdd1b5fe058cfe9cc8aa05b72e2","51.457473871","No"
"0xb9c2aa384a1f4a3e5424ab20cf36bc3ee0a6bc25","1432.123685806","No"
"0xba6e718af85205ff7a50b694df7fe8f1bf22f05b","29.362948096","No"
"0xbbd90ec2bf22a78f1071a30fc6f3c4c3c02ba90a","159.849477775","No"
"0xbbf4f54377bd7a63361115067b251b0e190f16d6","425.207517027","No"
"0xbc51b0526b293a8e2b5de3871e0c620940c04908","472.985686439","No"
"0xbc79dd24fcf9ee0756f92edf375aa62f0653b916","1234.647535105","No"
"0xbce18412f8095e6b73a49cef339f0b60fc560f4d","0.88025476","No"
"0xbdcc6cd4d6da56de23b066263ad7ad62848dae96","543.745901826","No"
"0xbdec90f48e89e2a8b3a6b47a93ef2121673bd766","53.610879207","No"
"0xbed1e80e67996ccf5461583f1007cbdfa269eb92","155.018102953","No"
"0xbef79ad445a7d5c455237987cbc552956396ee86","66.699364504","No"
"0xbf75ae94a385e1dcc16e477c81d7e98201e64114","139.365105993","No"
"0xc00800e0a4b6160ddcf793dfe1c11cb251bb38a5","15.339101116","No"
"0xc012a194b3cf61468c3316503a4f83228247cd37","248.396557159","No"
"0xc027ea9dd61de23e9e41c0b1e8f46e1080506f72","14.768079381","No"
"0xc03a77296c63af8de15437e7427b9fe60371724b","169.743559919","No"
"0xc06bb33ded4cebb98cd32d6109a55d23b39d1643","608.195599726","No"
"0xc0a3c13e9825ae158c9a990d1324b8af85d76d33","449.117061119","No"
"0xc1d39c6e4087904077309ac3d60fc58885718d5a","4060.940616243","No"
"0xc223330382f38e4ef01822f8a3855593f88bcad4","367.649255932","No"
"0xc280df1b582522141ddabbfafbd6d64d42877f8c","2762.51768531","No"
"0xc3457580d48b4a30b4256dcc73223158c6155657","16.196022957","No"
"0xc366c7ca5ec8d44b7642f1c0ace0644176f9cd9c","1634.178010216","No"
"0xc3e72ea71721c3f02b0de849aa849eda4a04cdea","84.027944773","No"
"0xc4090ea1e838e4d4f2e07b07a927a23d1372931c","14441.041178223","No"
"0xc4727d62190c2258af983700628333c15de09c4c","6532.728673199","No"
"0xc47beed5bf3fff6b2a40470237c7f31584e5d420","2869.786721086","No"
"0xc4d42e2a0be9bb15b84452f81a71f11bcc1bb5a9","115.21782254","No"
"0xc5e9bfb2b2995de620e5a542f6a6c1c783e34999","260.212694738","No"
"0xc62aa3a3b26ffced082f08ac9bda15d8cb6aaae3","12.771237236","No"
"0xc6ba6495d464b2c40d2f28ccc8b7067b77cbb22e","27.5745062","No"
"0xc7cb2ad2fd6c209cdb42fe9029381389e136dcfd","1069.241922889","No"
"0xc8a41bfcb304c826da13205cd692a05984dde146","442.07599895","No"
"0xc9cba669e962c7a023588fc8cbb51cc757a0ad86","36.498204042","No"
"0xc9d8d604e756dacb2c708ea607f497cf6392790b","0.040883882","No"
"0xca25dcfd4a29c210087ca2456ca28056f1474bfd","12.169542486","No"
"0xcb19601204d0fadc4457cbc78dcef9b0e9373a27","0.220131259","No"
"0xcb692809bf98a8201648b3c81f7231230f5cdfb1","66.949217457","No"
"0xcc76feb1859b619f5583badb7f96addbbc345518","7117.028370808","No"
"0xccdcc8958cff473edfcf1de986afdd16668caed9","473.163602585","No"
"0xcd209327b1d35be0a903c1e2997bb628e9fd2f96","147.105570229","No"
"0xcda3ba7e4889d25d9b662450f3f760ac7fd03ec9","0.871784793","No"
"0xcdd1dce36f279abaa89d0ce39d8eff58ed2e77b9","18.411191845","No"
"0xce059a1daaefaaf38021734e2d35c6db6f64fe8a","121.078554472","No"
"0xce141b5f1f92fad68a1c466e07b735364264ece7","214.182791562","No"
"0xcef16eb0cde651e274bb9b5cf34943679f89f354","114.314783596","No"
"0xcefc445a8283c5fe3fa06d3a28da141a90ba6c42","1.853872398","No"
"0xcf6f06a8170be309272972a1988a386f3f52bd2e","3.043278574","No"
"0xcfa994e321795c0102f7b744bfe17b0bb646ffe7","224.927832317","No"
"0xcfea4615480ee00015de2d1a6b26a82550e5c9ea","2636.354057447","No"
"0xd0060dbfecfddbf14995288021c91aea2ee9abf0","581.821508092","No"
"0xd03397d291bdce2b87ec9911c699e8d8fe4ebcc0","2152.385998672","No"
"0xd035c6f04364b66c64cfcc2922a0b5680f86a446","302.291112","No"
"0xd09f0f0bfe083dbcd4af00634685c53e4eb549be","319.548726011","No"
"0xd13db354ae4feffffac606ecfe7655b514178841","21288.384125876","No"
"0xd1768ec59d6ba181194c02d5247c720670491093","115.306350931","No"
"0xd1899c1cd0348c42e6afe42d3e934231f74aaf92","3393.027696226","No"
"0xd24fd2d998d6a3f1306de61cc95bbb8abb28e887","515.927523785","No"
"0xd257b0e1d1b9906c9ff06c762483e4848c0d36fa","134.658572677","No"
"0xd2725d2b609c2a090a8c358caedae747f1f42a53","4.173465177","No"
"0xd27a0d37355d74346c406eb2aae26de3b338754d","6.702731716","No"
"0xd2e5b940ac782a5cdff7c0698548766be6a83359","110.098479726","No"
"0xd3f4b4571f1841e1f516883f8b7f4171c5c6bf7b","0.069044665","No"
"0xd40e8efcb2d035516b04abcbedcdd2d8e9996d0e","0.209974984","No"
"0xd47242ba54f09e26d9ce380b18d284c56a6de8ad","28.512886489","No"
"0xd54d5d50ad34406018eed98b6c2f1b4d948129d1","1228.101226189","No"
"0xd5eaa9bce9984d4c15be25b8257e37571e956554","22.682473141","No"
"0xd61a35fda7220920aefeb48915c08890bf63e5d1","2575.932819088","No"
"0xd6803013bd84b22e838994fd7ca45077445b318e","217.337729228","No"
"0xd6ac8df05160d7b694245271a29892ac38d80570","10.703053946","No"
"0xd6f5d7d0574b20ebd43259cf5bdfaec81fef86a7","70.057099699","No"
"0xd75be2f66d50dcdae343ef1fd4f4d9c8bc906fdc","664.635810766","No"
"0xd7af2bb2e5b76fd8962500c99f4bd09db0436294","1899.437812026","No"
"0xd81181fc54745a9c9f265e83308fbed05f56d72c","7019.586635156","No"
"0xd87d755a9f3df5d9fd55de38e06bbca24cf89a8f","14.105515612","No"
"0xd9c94ac2575b6363a15ab4b80b4795af7789910b","641.938862252","No"
"0xda4402afbf530bb095a4cd78b11eeb63306bcc98","843.410458461","No"
"0xdb1ddc71d1ec3e466177c818966acb58dc05001f","200.264188419","No"
"0xdb66a220bf7617aa829b78294feb6bbb82648e2d","982.436685163","No"
"0xdbf85cc44a1517dd08ddeebd33fe85ff0fa69b68","2.078543004","No"
"0xdc2d2782b8366348891ad718cd95e0f7cbc5de53","519.436157549","No"
"0xdc450593be191ab4e180e5e9f1df6f32acefa3ed","1.106951894","No"
"0xdc80e2a6e0c88c872718d88e6508fa89fd68897e","97.111328482","No"
"0xdd24c41265326f860b9bc6ffb38475dbe4b1314d","1.159009039","No"
"0xde0759090b7d1db3a0f34810bb519c45611201e8","1.404419826","No"
"0xdea0c9190c8b611f4464abc09f20065b3832bf22","383.360912334","No"
"0xdeade69dbb08114d684c6f38f6de6ce85d18dead","459.05337131","No"
"0xdfa5815ec15e158573a1b898de36e3527b742d9a","1952.381295956","No"
"0xdfff912fa8c9ac094ecaea2cdcb750fc80bb5cdd","3777.352274583","No"
"0xe016d107cf90e095cbcb2b4f60200a68f9197874","850.530419182","No"
"0xe0c35f13daba577458077e1ef3b6b5d5129f0880","95.077307978","No"
"0xe15abfaea12de2227e41d295f02c07dc5028ae43","4.896068263","No"
"0xe19a7400359090e3ca1623e23bc4e2eecfce38fc","614.42515984","No"
"0xe1ee7885a4dbc2dd55bd0ec7c828e739eac76ee2","0.227678186","No"
"0xe362f5b0539f5eca7cebcf365cc6ecb1afae41e4","70.281563327","No"
"0xe4473a30dc56afca7c5cda76c81ac8b6894d3717","0.135601892","No"
"0xe48fc24527f0b8060a38a6ab003e9bcc879e0fdf","5049.580134444","No"
"0xe4af04f036e6ca9d313ac5a60934f48a3425d511","2205.658778356","No"
"0xe4c7a9a62baf5d7d1036a17128ff6b97cf959174","0.848395988","No"
"0xe6fc690febfd3f0c95163c0d4f324226f3523064","322.293191679","No"
"0xe7c53557dedbbee650773e36ca02c2b39d4848ad","356.258408268","No"
"0xe7d66dab9fc5d2b45800fbbe7eae4b3ced5ffa61","686.210787351","No"
"0xe81774d36dcc0cecc2898c52349a7ce8baee77fe","8.823464168","No"
"0xe88738eed57c8e4a6a1a11a9160de4835341c60f","18.692181208","No"
"0xe9117b7d5d80f92544dcf84dad8e15d22a4e48c5","315.387257729","No"
"0xe9fb4656777266f8d74129883ac1e6b0cc2045d4","514.821270617","No"
"0xeb09586892c4d2127597aeb5c5b38b96586672a2","95.332514044","No"
"0xeb6e7f440c79fc302b884d459b3c826f3d0b5fc8","572.085439855","No"
"0xebb2621a228a2df47eaac01f0c18cb34e80fadee","30.003335743","No"
"0xebedebd1841d91ac6ee73c600d5c1026e8e51fa7","102.751042742","No"
"0xec43905ace5f27005cd467e8d569c3011697cd1b","109.887749804","No"
"0xed0e091b77be68bb40264a6f33ef960f00b1d40e","691.642115842","No"
"0xed37ded29d3eaa217d23d81c1e5d2c2a0998cc73","4412.180486094","No"
"0xed4b500c71030f1dbc1c46527256842d93573008","554.364263231","No"
"0xee6b73f09f9cf32b874e1416e4c147f078c79128","13.566621531","No"
"0xef441331846ff9522d905f199974872c053210b5","0.074191085","No"
"0xef63710db094bc3183400902b0954fea20498ba2","425.040430333","No"
"0xefb6ae06b48f03cb939f0eb5654627b83dc6e3ff","10.534482292","No"
"0xf0f534f4cc7220f6982959c61b4d5913358662fc","6.025859789","No"
"0xf1266b89602c291a1c17eadb477ce095123cc401","0.093648929","No"
"0xf1cc99d1861af6d2c2684ab19dd125ae2563f36d","1168.479974239","No"
"0xf26e77b4a42151cb5ad1007663374d299e4f5424","5232.769050381","No"
"0xf376c0c92060f64489ee7d0c75a8904954491d68","1236.85190546","No"
"0xf37c3fbe0a404f848c38a31fdbbc37294531363b","12142.181800454","No"
"0xf5992c7b55a9514b08e88f1071f0834ffd09223b","105.512132894","No"
"0xf5e19d1e1aed295de29e09f2947b5da0f8dc707d","1074.611766016","No"
"0xf6b8e026ef549279dcfb85c20e09975cf7fc5f90","4771.296317672","No"
"0xf6c647027b610e6e073e4eaca93f7aab0ebdd936","208.330664598","No"
"0xf784e568c3a3ca7b16b056faea7241951f9f2c5b","1902.09376485","No"
"0xf8613c354ad1de394fc8a579d18cd9bf78078ded","25.334573891","No"
"0xf93e9a9fb448cf4f03f432de6949cc96c813071a","28467.789016976","No"
"0xf99b8c4062457ba4b7af2fe51a5b6b13c835b99d","377.537686309","No"
"0xfa4060b0836526fef10be8dcc131560729e3f7fc","1.531825782","No"
"0xfa7254a300e1d33779d8107a5d4074b568b9fb9c","28.53035248","No"
"0xfa78b5855021b535e3054fbadc75b5bbf45e2c47","4.993928073","No"
"0xfa8fcc850308cbe3c49f5a26d0675eb273cbf035","57.103201694","No"
"0xfb6bb0b914ebc0772a5a568a6ad849d9a550773f","1462.92344872","No"
"0xfbb1a1928c29f1b6d90744f6e0e07f19d16ae16f","14.031301584","No"
"0xfbcbc4514b174e0a1f90dd3f3ed4191c69d81836","620.278204382","No"
"0xfbcd35e06e936408b87a013f49b83d05eacc2718","12378.072376406","No"
"0xfbe272339fc11a765fa6e4d1d11440e5c155694c","0.592930181","No"
"0xfc35ecd5f2fe46e21a16c16ca9e35736a3589738","525.193378736","No"
"0xfc6b2c91d0d6e3f3f3ef1d3e747a3b5c88ec530c","3414.001001695","No"
"0xfc81c38545b4361584a3c4ecf031a8314e6bbe8d","3380.31879443","No"
"0xfcd8b8478b6036f075e90066bc36cb669e4fa12f","1.13169097","No"
"0xfd134739126c0065fe6f6cbe13f4637502d00b64","52.481254324","No"
"0xfd908392d36805add1292292b260b914ca476b7a","418.032677817","No"
"0xfe4ab56a85ce0e66d986da29f3be1c7e983e9773","112.008611231","No"
"0xfe4b04ade5478f3b649614221cdcc43ee31fa27e","19.914963049","No"
"0xfe4de991b163e428c328ff51614facb36f83f80f","0.373274043","No"
"0xfe651b89d7da55e36e49d2dc7583ef62632c12af","26131.020511657","No"
"0xfeef5d319cc5e4e47ce5d028de17fa749b264384","1020.221527547","No"
"0xffb596fe69c3df4a0589fbc37bef866c6b970039","3.592029299","No"
"0xffcc306933ead1baf39364af7d04dbc9ad0151f8","884.13097445","No"
